Old,Micah,1,1,Mic1:1 ,"The word of the LORD that came to Micah the Morasthite in the days of Jotham, Ahaz, and Hezekiah, kings of Judah, which he saw concerning Samaria and Jerusalem."
Old,Micah,1,2,Mic1:2 ,"Hear, all ye people; hearken, O earth, and all that therein is: and let the Lord GOD be witness against you, the LORD from his holy temple."
Old,Micah,1,3,Mic1:3 ,"For, behold, the LORD cometh forth out of his place, and will come down, and tread upon the high places of the earth."
Old,Micah,1,4,Mic1:4 ,"And the mountains shall be molten under him, and the valleys shall be cleft, as wax before the fire, and as the waters that are poured down a steep place."
Old,Micah,1,5,Mic1:5 ,"For the transgression of Jacob is all this, and for the sins of the house of Israel. What is the transgression of Jacob? is it not Samaria? and what are the high places of Judah? are they not Jerusalem?"
Old,Micah,1,6,Mic1:6 ,"Therefore I will make Samaria as an heap of the field, and as plantings of a vineyard: and I will pour down the stones thereof into the valley, and I will discover the foundations thereof."
Old,Micah,1,7,Mic1:7 ,"And all the graven images thereof shall be beaten to pieces, and all the hires thereof shall be burned with the fire, and all the idols thereof will I lay desolate: for she gathered it of the hire of an harlot, and they shall return to the hire of an harlot."
Old,Micah,1,8,Mic1:8 ,"Therefore I will wail and howl, I will go stripped and naked: I will make a wailing like the dragons, and mourning as the owls."
Old,Micah,1,9,Mic1:9 ,"For her wound is incurable; for it is come unto Judah; he is come unto the gate of my people, even to Jerusalem."
Old,Micah,1,10,Mic1:10 ,"Declare ye it not at Gath, weep ye not at all: in the house of Aphrah roll thyself in the dust."
Old,Micah,1,11,Mic1:11 ,"Pass ye away, thou inhabitant of Saphir, having thy shame naked: the inhabitant of Zaanan came not forth in the mourning of Bethezel; he shall receive of you his standing."
Old,Micah,1,12,Mic1:12 ,For the inhabitant of Maroth waited carefully for good: but evil came down from the LORD unto the gate of Jerusalem.
Old,Micah,1,13,Mic1:13 ,"O thou inhabitant of Lachish, bind the chariot to the swift beast: she is the beginning of the sin to the daughter of Zion: for the transgressions of Israel were found in thee."
Old,Micah,1,14,Mic1:14 ,Therefore shalt thou give presents to Moreshethgath: the houses of Achzib shall be a lie to the kings of Israel.
Old,Micah,1,15,Mic1:15 ,"Yet will I bring an heir unto thee, O inhabitant of Mareshah: he shall come unto Adullam the glory of Israel."
Old,Micah,1,16,Mic1:16 ,"Make thee bald, and poll thee for thy delicate children; enlarge thy baldness as the eagle; for they are gone into captivity from thee."
Old,Micah,2,1,Mic2:1 ,"Woe to them that devise iniquity, and work evil upon their beds! when the morning is light, they practise it, because it is in the power of their hand."
Old,Micah,2,2,Mic2:2 ,"And they covet fields, and take them by violence; and houses, and take them away: so they oppress a man and his house, even a man and his heritage."
Old,Micah,2,3,Mic2:3 ,"Therefore thus saith the LORD; Behold, against this family do I devise an evil, from which ye shall not remove your necks; neither shall ye go haughtily: for this time is evil."
Old,Micah,2,4,Mic2:4 ,"In that day shall one take up a parable against you, and lament with a doleful lamentation, and say, We be utterly spoiled: he hath changed the portion of my people: how hath he removed it from me! turning away he hath divided our fields."
Old,Micah,2,5,Mic2:5 ,Therefore thou shalt have none that shall cast a cord by lot in the congregation of the LORD.
Old,Micah,2,6,Mic2:6 ,"Prophesy ye not, say they to them that prophesy: they shall not prophesy to them, that they shall not take shame."
Old,Micah,2,7,Mic2:7 ,"O thou that art named the house of Jacob, is the spirit of the LORD straitened? are these his doings? do not my words do good to him that walketh uprightly?"
Old,Micah,2,8,Mic2:8 ,Even of late my people is risen up as an enemy: ye pull off the robe with the garment from them that pass by securely as men averse from war.
Old,Micah,2,9,Mic2:9 ,The women of my people have ye cast out from their pleasant houses; from their children have ye taken away my glory for ever.
Old,Micah,2,10,Mic2:10 ,"Arise ye, and depart; for this is not your rest: because it is polluted, it shall destroy you, even with a sore destruction."
Old,Micah,2,11,Mic2:11 ,"If a man walking in the spirit and falsehood do lie, saying, I will prophesy unto thee of wine and of strong drink; he shall even be the prophet of this people."
Old,Micah,2,12,Mic2:12 ,"I will surely assemble, O Jacob, all of thee; I will surely gather the remnant of Israel; I will put them together as the sheep of Bozrah, as the flock in the midst of their fold: they shall make great noise by reason of the multitude of men."
Old,Micah,2,13,Mic2:13 ,"The breaker is come up before them: they have broken up, and have passed through the gate, and are gone out by it: and their king shall pass before them, and the LORD on the head of them."
Old,Micah,3,1,Mic3:1 ,"And I said, Hear, I pray you, O heads of Jacob, and ye princes of the house of Israel; Is it not for you to know judgment?"
Old,Micah,3,2,Mic3:2 ,"Who hate the good, and love the evil; who pluck off their skin from off them, and their flesh from off their bones;"
Old,Micah,3,3,Mic3:3 ,"Who also eat the flesh of my people, and flay their skin from off them; and they break their bones, and chop them in pieces, as for the pot, and as flesh within the caldron."
Old,Micah,3,4,Mic3:4 ,"Then shall they cry unto the LORD, but he will not hear them: he will even hide his face from them at that time, as they have behaved themselves ill in their doings."
Old,Micah,3,5,Mic3:5 ,"Thus saith the LORD concerning the prophets that make my people err, that bite with their teeth, and cry, Peace; and he that putteth not into their mouths, they even prepare war against him."
Old,Micah,3,6,Mic3:6 ,"Therefore night shall be unto you, that ye shall not have a vision; and it shall be dark unto you, that ye shall not divine; and the sun shall go down over the prophets, and the day shall be dark over them."
Old,Micah,3,7,Mic3:7 ,"Then shall the seers be ashamed, and the diviners confounded: yea, they shall all cover their lips; for there is no answer of God."
Old,Micah,3,8,Mic3:8 ,"But truly I am full of power by the spirit of the LORD, and of judgment, and of might, to declare unto Jacob his transgression, and to Israel his sin."
Old,Micah,3,9,Mic3:9 ,"Hear this, I pray you, ye heads of the house of Jacob, and princes of the house of Israel, that abhor judgment, and pervert all equity."
Old,Micah,3,10,Mic3:10 ,"They build up Zion with blood, and Jerusalem with iniquity."
